startup_id,company_age_years,founder_count,employees_size_numeric,funding_rounds,investor_count,total_funding_usd,funding_per_round,employee_size_category,city,state,primary_industry,startup_stage,launch_year,last_funding_date,success_label,success_score,risk_level,estimated_revenue_usd,growth_rate_percent,is_active
ST_00128,12.705349000395193,2,2,8,11,4886364351.111023,610795543.8888779,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2011,2025-04-26,Low,25,High Risk,179698.83827872103,10.422385890020493,True
ST_00129,3.3404090201879204,2,2,4,7,643036048.650576,160759012.162644,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2020,2025-08-31,Low,31,High Risk,166557.3928477634,35.177104078036606,True
ST_00130,2.6215851935587806,5,2,5,9,3711059066.7551455,742211813.3510292,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2021,2025-09-14,Low,32,High Risk,136897.1699992907,22.136856171758566,True
ST_00131,12.607951850896084,2,2,8,11,41107681064.00907,5138460133.001134,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2011,2023-11-08,Low,28,High Risk,87896.90459319299,23.202592138890264,True
ST_00132,11.86292036181639,4,2,8,17,2769232749.1362157,346154093.64202696,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2012,2025-12-10,Low,42,High Risk,146990.06659229926,12.93594145424306,True
ST_00133,15.0,1,2,8,11,39973803295.67831,4996725411.959788,Small (1-10),Chennai,Tamil Nadu,SaaS,Scale Stage,2009,2025-10-24,Low,37,High Risk,97707.4358826378,31.229910209328303,True
ST_00134,11.75298594591444,1,2,7,13,547931635.6075121,78275947.9439303,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2012,2025-06-08,Low,28,High Risk,102032.89645465784,20.247567665977844,True
ST_00135,6.916642975981588,2,2,8,11,857229322.5900065,107153665.32375081,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2017,2025-03-20,Low,45,High Risk,191229.93654266617,32.44721610278434,True
ST_00136,15.0,4,2,8,14,33611255669.0961,4201406958.6370125,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2009,2025-11-06,Low,34,High Risk,52276.53234302403,25.34959869537072,True
ST_00137,10.990617462120598,4,2,5,12,8394498933.847513,1678899786.7695026,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2013,2024-09-06,Low,41,High Risk,113532.18739878446,32.77497290885806,True
ST_00138,13.2436967826156,2,2,8,14,8577402998.360048,1072175374.795006,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2010,2025-03-14,Low,46,High Risk,167225.8471613273,14.651509155444845,True
ST_00139,9.696339596542694,3,2,8,13,2526565001.9115453,315820625.23894316,Small (1-10),Chennai,Tamil Nadu,DeepTech,Scale Stage,2014,2025-12-31,Low,23,High Risk,111975.87758115793,28.653802378642578,True
ST_00140,3.4636436191943547,1,2,2,6,1615853402.143544,807926701.071772,Small (1-10),Delhi NCR,Delhi,Logistics,Growth Stage,2020,2025-11-27,Low,26,High Risk,83066.90063681283,90.89454177034762,False
ST_00141,12.086770305650575,4,2,8,11,66474092185.25628,8309261523.157035,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2011,2025-03-17,Low,22,High Risk,192013.4367038361,19.00742965473852,True
ST_00142,6.970323895818937,2,2,8,10,30679658601.935986,3834957325.241998,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2017,2025-06-03,Low,33,High Risk,108965.58613391017,8.508594730300683,True
ST_00143,15.0,1,2,8,10,8212661889.225954,1026582736.1532443,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2009,2025-11-14,Low,34,High Risk,56038.700451384815,25.592327734410365,True
ST_00144,8.248712554673505,4,2,8,11,20460891632.96009,2557611454.1200113,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2015,2025-07-09,Low,39,High Risk,123880.3071071434,20.4737462137902,True
ST_00145,15.0,1,2,8,10,16190779202.625801,2023847400.3282251,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2009,2025-11-07,Low,34,High Risk,94593.08064219898,13.049781388713418,True
ST_00146,5.334892449518553,3,2,5,13,26860690379.521744,5372138075.904348,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2018,2025-10-10,Low,29,High Risk,114122.96811354019,16.559963362572955,True
ST_00147,8.444890544259716,5,2,8,14,72816117956.62306,9102014744.577883,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2015,2025-10-27,Low,47,High Risk,165287.1996369803,12.919535050111516,True
ST_00148,15.0,3,2,7,9,11264235394.995565,1609176484.9993665,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2009,2025-07-03,Low,23,High Risk,76197.07788444942,15.357621030281564,True
ST_00149,11.79622194197427,2,2,8,15,1835716932.1564226,229464616.51955283,Small (1-10),Pune,Maharashtra,AI/ML,Scale Stage,2012,2025-12-27,Low,26,High Risk,52436.516481418046,30.507231905772663,True
ST_00150,6.886896600565145,3,2,5,8,12638724561.345493,2527744912.2690988,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2017,2024-12-12,Low,39,High Risk,134861.7425919934,23.006146470896297,True
ST_00151,2.902356212468891,2,2,1,4,11878649181.089956,11878649181.089956,Small (1-10),Kolkata,West Bengal,EdTech,Growth Stage,2021,2025-09-30,Low,45,High Risk,121469.19068590994,45.464327575387784,True
ST_00152,11.152525619699935,4,2,8,12,11396455122.164835,1424556890.2706044,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2012,2026-01-04,Low,38,High Risk,174862.5775115379,39.14155599099077,True
ST_00153,13.264244643821439,2,2,8,19,24234591742.43644,3029323967.804555,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2010,2025-08-15,Low,34,High Risk,101843.74903646023,33.55192916222875,True
ST_00154,2.982741327186109,1,2,5,11,4194719209.7543507,838943841.9508702,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2021,2025-12-22,Low,29,High Risk,89370.58776818968,23.384044657355414,True
ST_00155,8.29589228041322,2,2,6,11,26831185559.512627,4471864259.918771,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2015,2026-01-05,Low,35,High Risk,97868.52347306938,21.447038021175835,True
ST_00156,11.675160939703566,1,2,8,14,1506558620.395891,188319827.54948637,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2012,2025-12-26,Low,34,High Risk,141556.62429774916,5.843856769303339,True
ST_00157,9.250349442948139,4,2,7,8,14061924519.102795,2008846359.8718278,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2014,2025-12-07,Low,42,High Risk,121750.32225058337,5.7357387354176,True
ST_00158,8.366812232352942,4,2,5,11,575974257.9997303,115194851.59994607,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2015,2025-08-20,Low,32,High Risk,199187.29835528898,12.064464237731533,True
ST_00159,15.0,3,2,8,12,5802290228.920702,725286278.6150877,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2009,2025-10-16,Low,39,High Risk,136942.8645842205,5.777646870895314,False
ST_00160,8.214249603288449,1,2,6,10,11364920240.720581,1894153373.4534302,Small (1-10),Pune,Maharashtra,Manufacturing,Scale Stage,2015,2025-04-21,Low,22,High Risk,98738.4191609962,29.055344690388115,False
ST_00161,10.07982813456734,3,2,7,14,42238899796.19706,6034128542.313866,Small (1-10),Kolkata,West Bengal,Manufacturing,Scale Stage,2013,2025-12-20,Low,42,High Risk,135768.3973903971,20.191826162833486,True
ST_00162,15.0,2,2,8,11,35997845922.27246,4499730740.284058,Small (1-10),Pune,Maharashtra,Manufacturing,Scale Stage,2009,2025-06-21,Low,32,High Risk,111860.45907017992,11.851446224196861,True
ST_00163,9.528973248645162,2,2,7,9,1604520774.5000346,229217253.50000495,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2014,2024-12-08,Low,23,High Risk,91330.48507112768,22.308239379214278,True
ST_00164,15.0,3,2,8,10,25914418833.70847,3239302354.2135587,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2009,2025-09-11,Low,39,High Risk,136846.64698312175,5.5113148988109,True
ST_00165,4.069762529440963,2,2,8,12,376968524.3476749,47121065.54345936,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2019,2025-05-09,Low,21,High Risk,152071.9193786561,37.60942907884091,True
ST_00166,5.594515073528271,1,2,4,9,512611508.3332501,128152877.08331253,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2018,2025-07-18,Low,24,High Risk,84833.70363520147,19.186387622643366,True
ST_00167,15.0,5,2,6,13,10625577011.24832,1770929501.8747199,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2009,2026-01-11,Low,33,High Risk,146858.75650265804,22.869964305497625,True
ST_00168,11.49615390404247,3,2,8,14,11398081012.242292,1424760126.5302866,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2012,2025-08-18,Low,46,High Risk,140646.94733604798,21.131441837230366,True
ST_00169,14.540946521487156,1,2,8,13,13781732780.999363,1722716597.6249204,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2009,2025-09-08,Low,48,High Risk,128081.57559572878,20.423270919850275,True
ST_00170,10.811617493964592,2,2,8,13,2899764985.3410587,362470623.16763234,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2013,2025-01-29,Low,21,High Risk,50034.055732738336,37.02505382116345,True
ST_00171,6.876739396864239,1,2,8,10,5236563010.725889,654570376.3407362,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2017,2025-05-24,Low,30,High Risk,151338.01603511584,22.811292452445805,True
ST_00172,8.041997759126826,1,2,8,13,60329819532.64164,7541227441.580205,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2015,2025-12-25,Low,34,High Risk,77738.04462007165,19.985431056054196,True
ST_00173,7.288855426088325,5,2,8,11,5402795939.831221,675349492.4789026,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2016,2025-12-18,Low,48,High Risk,122427.69116151573,12.429997458400695,True
ST_00174,4.867009589876003,2,2,8,12,244489763684.70065,30561220460.58758,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2019,2025-11-24,Low,26,High Risk,89137.78694752521,38.93655786165183,True
ST_00175,15.0,1,2,8,15,81945422822.77826,10243177852.847282,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2009,2025-09-29,Low,37,High Risk,120877.3164229378,18.237858033517067,True
ST_00176,11.633533241693485,1,2,8,13,5494618070.902561,686827258.8628201,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2012,2025-12-10,Low,30,High Risk,86032.91498125784,20.53199686822858,True
ST_00177,6.0521550135778766,3,2,3,5,6946601582.10391,2315533860.7013035,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2017,2025-10-13,Low,45,High Risk,89262.66502017237,26.848425794913133,True
ST_00178,8.763699792454,2,2,8,11,465586580.62688607,58198322.57836076,Small (1-10),Pune,Maharashtra,AI/ML,Scale Stage,2015,2025-12-14,Low,28,High Risk,82868.90970062013,8.949511551426749,True
ST_00179,7.975854218997601,1,2,8,9,1268854569.252005,158606821.15650064,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2016,2025-12-22,Low,46,High Risk,190807.19530610525,22.232680623186905,True
ST_00180,4.0827187460813805,4,2,4,8,3853921513.779462,963480378.4448655,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2019,2025-12-15,Low,22,High Risk,74824.96619954835,29.73114451479762,True
ST_00181,5.2405816377293375,1,2,8,12,1050524305.6320727,131315538.20400909,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2018,2024-12-05,Low,37,High Risk,159144.6706549533,37.29113149828852,True
ST_00182,12.999809959656751,2,2,7,12,77474060072.7706,11067722867.538656,Small (1-10),Ahmedabad,Gujarat,FinTech,Scale Stage,2011,2025-10-24,Low,28,High Risk,99182.59910273878,30.79963448848237,True
ST_00183,3.0351654256719334,1,2,3,9,1133013374.2597642,377671124.7532547,Small (1-10),Delhi NCR,Delhi,FinTech,Growth Stage,2020,2025-10-27,Low,29,High Risk,136521.18794573838,29.53683542724587,True
ST_00184,7.322944954132388,1,2,8,10,2605351921.4569197,325668990.18211496,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2016,2025-01-20,Low,45,High Risk,179760.66490630907,26.02772522688667,True
ST_00185,15.0,3,2,8,10,6297433189.776332,787179148.7220415,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2009,2026-01-19,Low,26,High Risk,189885.00630589415,25.14828385490969,True
ST_00186,13.368982044501852,5,2,8,10,11479756111.219856,1434969513.902482,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2010,2025-02-16,Low,32,High Risk,69552.96950648984,12.123720586041374,True
ST_00187,15.0,1,2,8,16,17991378233.55013,2248922279.193766,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2009,2025-10-21,Low,41,High Risk,92414.81855901479,15.657164852391064,False
ST_00188,7.411376370375713,5,2,8,11,8812355619.408516,1101544452.4260645,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2016,2025-01-24,Low,33,High Risk,182651.51419569313,10.311001953356834,True
ST_00189,6.224546368501759,3,2,8,15,5521821751.11512,690227718.88939,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2017,2026-01-15,Low,23,High Risk,181662.41072939374,12.139811126328558,True
ST_00190,15.0,1,2,8,10,15125723881.5918,1890715485.198975,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2009,2026-01-19,Low,29,High Risk,99384.59230120918,6.8368598534904645,True
ST_00191,6.646071769371451,2,2,5,9,1111303340.0377922,222260668.00755844,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2017,2025-10-10,Low,36,High Risk,198003.14174255362,13.780571510063869,True
ST_00192,11.585694108844088,4,2,8,9,8176121807.57349,1022015225.9466863,Small (1-10),Chennai,Tamil Nadu,SaaS,Scale Stage,2012,2024-05-19,Low,42,High Risk,108936.40034073399,14.054883159547208,True
ST_00193,14.457587277475977,5,2,8,9,3350621527.019379,418827690.8774224,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2009,2023-10-09,Low,31,High Risk,69999.02245138628,34.81460740436107,True
ST_00194,8.828607741707787,1,2,8,14,275885997.17932796,34485749.647415996,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2015,2025-06-07,Low,26,High Risk,108315.26192923952,9.599433399934396,True
ST_00195,15.0,1,2,8,11,8288307916.9870825,1036038489.6233853,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2009,2024-03-28,Low,37,High Risk,166904.77555026798,23.287388311170595,True
ST_00196,11.674074086388664,2,2,7,11,30544650049.62524,4363521435.6607485,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2012,2025-11-05,Low,26,High Risk,88097.71300643803,35.719226258974686,True
ST_00197,5.820694896668145,2,2,8,10,1160664470.4246814,145083058.80308518,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2018,2025-06-17,Low,44,High Risk,166657.6233608826,12.904387127818719,True
ST_00198,14.237291813787017,2,2,8,9,11346962590.446861,1418370323.8058577,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2009,2025-08-18,Low,26,High Risk,76123.50385930945,24.140841082560154,True
ST_00199,8.112916801515736,3,2,7,12,64280077002.51215,9182868143.216022,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2015,2025-09-07,Low,26,High Risk,173561.95819262008,7.984391956408709,True
ST_00200,10.5415111306056,2,2,8,14,4973669282.923469,621708660.3654336,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2013,2025-05-26,Low,48,High Risk,178731.01864655447,10.971039361757551,True
ST_00201,15.0,3,2,4,12,33820218260.934082,8455054565.2335205,Small (1-10),Chennai,Tamil Nadu,DeepTech,Scale Stage,2009,2025-09-29,Low,48,High Risk,192032.02945115353,14.63095393708238,True
ST_00202,12.97329871167307,5,2,4,12,4210207504.985948,1052551876.246487,Small (1-10),Ahmedabad,Gujarat,FinTech,Scale Stage,2011,2025-12-01,Low,40,High Risk,150749.03464968482,16.68658650342939,True
ST_00203,9.18215725014515,4,2,8,15,13824121576.039452,1728015197.0049314,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2014,2025-12-10,Low,23,High Risk,92569.69145623237,29.28521066565063,True
ST_00204,15.0,2,2,8,11,9583920746.655937,1197990093.3319921,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2009,2025-12-17,Low,41,High Risk,143183.9795720251,6.682763897025757,True
ST_00205,15.0,3,2,7,10,4997165124.785295,713880732.1121849,Small (1-10),Ahmedabad,Gujarat,AgriTech,Scale Stage,2009,2024-11-19,Low,26,High Risk,83462.95017934623,24.098403273902218,True
ST_00206,12.417127824180398,1,2,8,10,6415629903.798921,801953737.9748651,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2011,2025-07-01,Low,31,High Risk,144310.10225899893,14.313547898805801,True
ST_00207,15.0,3,2,8,15,13632837951.610453,1704104743.9513066,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2009,2025-11-04,Low,25,High Risk,157908.22333622305,5.984252719727332,True
ST_00208,9.191795883851901,1,2,6,14,14939817327.064875,2489969554.5108123,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2014,2025-11-06,Low,29,High Risk,74559.34368187565,15.479809368108732,True
ST_00209,15.0,1,2,8,13,34087454004.48723,4260931750.5609035,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2009,2025-05-14,Low,49,High Risk,60604.49122765492,17.65390657170348,True
ST_00210,15.0,5,2,5,9,24530854791.06671,4906170958.213343,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2009,2024-06-24,Low,38,High Risk,177737.2100025856,35.232636803775115,True
ST_00211,7.528858400870712,1,2,4,10,1631370436.9299526,407842609.23248816,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2016,2025-08-18,Low,24,High Risk,88745.06436913882,35.34540624187102,True
ST_00212,6.801693881980498,2,2,8,14,44070101238.90073,5508762654.862591,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2017,2024-09-29,Low,40,High Risk,117031.12928006583,32.22947400498279,True
ST_00213,8.696019287595949,4,2,8,12,24661838719.23716,3082729839.904645,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2015,2025-07-23,Low,34,High Risk,111669.09173890689,13.201377297768438,True
ST_00214,15.0,3,2,8,14,11055312519.349625,1381914064.918703,Small (1-10),Ahmedabad,Gujarat,FinTech,Scale Stage,2009,2025-03-24,Low,21,High Risk,80136.70095282837,33.17917230641327,True
ST_00215,11.086410446386822,1,2,6,7,17371852113.12714,2895308685.52119,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2012,2025-11-06,Low,39,High Risk,131302.29477195893,21.084704212693268,True
ST_00216,11.291299979331026,1,2,8,16,136077734573.2194,17009716821.652426,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2012,2025-03-23,Low,39,High Risk,112697.61282603703,34.86496794985207,True
ST_00217,14.995692453253813,1,2,8,12,34490642249.92936,4311330281.24117,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2009,2026-01-06,Low,40,High Risk,190424.45623264948,22.97312533596195,False
ST_00218,15.0,3,2,8,11,62762381.22136996,7845297.652671245,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2009,2025-12-09,Low,26,High Risk,98471.78259191258,24.0438018378814,True
ST_00219,6.728911138384467,2,2,5,10,7561599373.429274,1512319874.6858547,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2017,2025-10-12,Low,46,High Risk,185886.75068519713,9.432299393143103,True
ST_00220,9.100247127147085,1,2,8,8,9301959855.07965,1162744981.8849564,Small (1-10),Kolkata,West Bengal,FinTech,Scale Stage,2014,2025-01-25,Low,26,High Risk,126458.91129322695,15.502347901690397,True
ST_00221,6.398866307729724,2,2,4,9,4581504215.913429,1145376053.9783573,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2017,2023-07-27,Low,30,High Risk,136965.71626437196,23.90760433725165,True
ST_00222,4.903263812246545,1,2,4,9,16781939305.796724,4195484826.449181,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2019,2025-10-02,Low,36,High Risk,58176.391612057945,34.27539080816432,True
ST_00223,15.0,1,2,5,9,26692664436.7167,5338532887.34334,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2009,2026-01-20,Low,41,High Risk,73377.73048271652,13.520491586789374,True
ST_00224,15.0,1,2,7,10,77304982231.388,11043568890.198286,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2009,2025-11-25,Low,27,High Risk,104982.67810688393,18.06736063611411,True
ST_00225,15.0,1,2,8,15,89322691332.94582,11165336416.618227,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2009,2025-12-18,Low,32,High Risk,169613.08309124966,30.2038966730231,True
ST_00226,12.680925012311215,1,2,8,12,262183892.4234288,32772986.5529286,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2011,2024-06-13,Low,27,High Risk,88349.93349977216,17.759824963195257,True
ST_00227,14.158418082832734,3,2,8,14,323321833.1495404,40415229.14369255,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2009,2025-08-08,Low,36,High Risk,183296.3170754776,21.934748951162813,True
ST_00228,5.964355106458759,2,2,5,12,11690622839.711334,2338124567.942267,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2018,2025-12-01,Low,26,High Risk,68855.88597681736,19.5051916438916,True
